date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:08	104163/104163	---M-Z	200	added ('OK')	text/html	etag:%2227d1dbebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_clipboard.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_clipboard.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:09	99527/99527	---M-Z	200	added ('OK')	text/html	etag:%22261bdeebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_typeahead.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_typeahead.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:09	101168/101168	---M-Z	200	added ('OK')	text/html	etag:%2230f8dbebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_captcha.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_captcha.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:10	136285/136285	---M-Z	200	added ('OK')	text/html	etag:%225cd5d9ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_validation.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_validation.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:10	119822/119822	---M-Z	200	added ('OK')	text/html	etag:%22d4d6ebebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_layouts.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_layouts.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:11	101637/101637	---M-Z	200	added ('OK')	text/html	etag:%227f23daebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_text_editor.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_text_editor.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:11	102008/102008	---M-Z	200	added ('OK')	text/html	etag:%22dcc3d8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_file_upload.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_file_upload.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:12	126195/126195	---M-Z	200	added ('OK')	text/html	etag:%22504be3ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_multiple_step.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_multiple_step.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:12	106534/106534	---M-Z	200	added ('OK')	text/html	etag:%22da53dfebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/maps_leaflet_map.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/maps_leaflet_map.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:13	108927/108927	---M-Z	200	added ('OK')	text/html	etag:%22baa1dfebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/maps_vector_map.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/maps_vector_map.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:13	122899/122899	---M-Z	200	added ('OK')	text/html	etag:%22f12fd4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/charts_apex_chart.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/charts_apex_chart.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:14	136494/136494	---M-Z	200	added ('OK')	text/html	etag:%2262ccd4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/charts_chartlist.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/charts_chartlist.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:14	114349/114349	---M-Z	200	added ('OK')	text/html	etag:%22f0ead8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/charts_chartjs.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/charts_chartjs.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:15	108824/108824	---M-Z	200	added ('OK')	text/html	etag:%22888fd5ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/charts_morris_chart.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/charts_morris_chart.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:15	95010/95010	---M-Z	200	added ('OK')	text/html	etag:%223ac5eaebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/starter_kit_blank_page.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/starter_kit_blank_page.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:16	97342/97342	---M-Z	200	added ('OK')	text/html	etag:%22f746e5ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/starter_kit_breadcrumbs.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/starter_kit_breadcrumbs.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:17	4174/4174	---M--	200	added ('OK')	image/jpeg	etag:%22b757872f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-1.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-1.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:18	4172/4172	---M--	200	added ('OK')	image/jpeg	etag:%222cf5a32f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-4.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-4.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:18	3365/3365	---M--	200	added ('OK')	image/jpeg	etag:%224b70c32f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-5.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-5.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:19	3826/3826	---M--	200	added ('OK')	image/jpeg	etag:%221cec12f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-6.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-6.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:19	3747/3747	---M--	200	added ('OK')	image/jpeg	etag:%22b757872f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:19	3650/3650	---M--	200	added ('OK')	image/jpeg	etag:%224056a62f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:20	3824/3824	---M--	200	added ('OK')	image/jpeg	etag:%228bd1e42f24fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-7.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-7.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:20	4086/4086	---M--	200	added ('OK')	image/jpeg	etag:%2270c7393124fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-8.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-8.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:22	4513/4513	---M--	200	added ('OK')	image/jpeg	etag:%2208d693571d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-14.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-14.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:23	3070/3070	---M--	200	added ('OK')	image/png	etag:%220a01a1f6f39d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/star.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/star.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:24	100947/100947	---M--	200	added ('OK')	image/png	etag:%2206e22ff4836d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/trophy.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/trophy.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:25	33612/33612	---M--	200	added ('OK')	image/jpeg	etag:%22a526993124fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-12.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-12.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:26	18994/18994	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/bootstrap/js/popper.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/bootstrap/js/popper.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:26	33034/33034	---M--	200	added ('OK')	image/jpeg	etag:%22239d8f3124fd51:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-13.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-13.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:27	12881/12881	---M-Z	200	added ('OK')	application/javascript	etag:%22b35c3855861d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/app.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/app.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:27	18291/18291	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:28	1885/1885	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/custom.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/custom.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:28	63467/63467	---M-Z	200	added ('OK')	application/javascript	etag:%2280e6b54176eed61:0%22	http://demo.neptuneapp.xyz/common-assets/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/bootstrap/js/bootstrap.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:28	156/156	---M-Z	200	added ('OK')	application/javascript	etag:%220f128306ed8d61:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/loader.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/loader.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:28	86709/86709	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/libs/jquery-3.1.1.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/libs/jquery-3.1.1.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:30	103/103	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Dec%202022%2022:51:32%20GMT	http://demo.neptuneapp.xyz/demo-1/ltr/assets/img/arrow-down.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/img/arrow-down.c2.delayed	(from http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/main.css)
11:21:30	34297/34297	---M-Z	200	added ('OK')	application/javascript	etag:%22c82c652ebbf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_1.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_1.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:30	4890/4890	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/ui-elements/pagination.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/ui-elements/pagination.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce.html)
11:21:31	32087/32087	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/jquery-ui/jquery-ui.min.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/jquery-ui/jquery-ui.min.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce.html)
11:21:31	18960/18960	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/ecommerce.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/ecommerce.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce.html)
11:21:32	48369/48369	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/flatpickr/flatpickr.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/flatpickr/flatpickr.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:33	11121/11121	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/ecommerce.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/ecommerce.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce.html)
11:21:33	25550/25550	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/chat.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/chat.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:33	74669/74669	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/animate/animate.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/animate/animate.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:34	5314/5314	---M--	200	added ('OK')	image/jpeg	etag:%220e7cb3771d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-15.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-15.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:35	4035/4035	---M--	200	added ('OK')	image/jpeg	etag:%220c8c13d71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-17.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-17.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:35	4542/4542	---M--	200	added ('OK')	image/jpeg	etag:%22022244071d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-18.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-18.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:36	6293/6293	---M--	200	added ('OK')	image/jpeg	etag:%22068e76371d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-22.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-22.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:37	6236/6236	---M--	200	added ('OK')	image/jpeg	etag:%2209aba971d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-32.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-32.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:38	5854/5854	---M--	200	added ('OK')	image/jpeg	etag:%2206e5f3b71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-29.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-29.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:38	5433/5433	---M--	200	added ('OK')	image/jpeg	etag:%220b7de4a71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-19.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-19.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:39	3539/3539	---M--	200	added ('OK')	image/jpeg	etag:%220d81f9d71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-28.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-28.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:39	10528/10528	---M--	200	added ('OK')	image/jpeg	etag:%2208fa08d71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-26.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-26.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:40	6348/6348	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/mailbox-chat.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/mailbox-chat.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:41	11498/11498	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/mailbox.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/mailbox.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_mail.html)
11:21:42	2203/2203	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/custom-mailbox.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/custom-mailbox.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_mail.html)
11:21:42	12888/12888	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/file-manager.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/file-manager.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_file_manager.html)
11:21:43	11983/11983	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/bootstrap-select/bootstrap-select.min.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/bootstrap-select/bootstrap-select.min.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_file_manager.html)
11:21:44	4965/4965	---M--	200	added ('OK')	image/jpeg	etag:%22087f15d71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-21.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-21.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_file_manager.html)
11:21:44	253668/253668	---MCZ	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/jquery-ui/jquery-ui.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce.html)
11:21:45	746/746	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/file-manager.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/file-manager.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_file_manager.html)
11:21:45	434703/434703	---MCZ	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/apex/apexcharts.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/apex/apexcharts.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:46	20511/20511	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/fullcalendar.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/fullcalendar.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:46	8002/8002	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/custom-fullcalendar.advance.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/custom-fullcalendar.advance.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:46	11900/11900	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/forms/theme-checkbox-radio.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/forms/theme-checkbox-radio.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:47	70747/70747	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/bootstrap-select/bootstrap-select.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/bootstrap-select/bootstrap-select.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_file_manager.html)
11:21:48	82484/82484	---M--	200	added ('OK')	image/jpeg	etag:%2253b7947bd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/video-chat-2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/video-chat-2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_chat.html)
11:21:49	15575/15575	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/notes.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/notes.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_notes.html)
11:21:49	15738/15738	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/custom-fullcalendar.advance.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/custom-fullcalendar.advance.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:49	906/906	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/ie11fix/fn.fix-padStart.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/ie11fix/fn.fix-padStart.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_notes.html)
11:21:49	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/moment.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/moment.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:50	4663/4663	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/notes.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/notes.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_notes.html)
11:21:50	8000/8000	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/contact_us.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/contact_us.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_contact_us.html)
11:21:51	145759/145759	---M-Z	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/fullcalendar/fullcalendar.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_calendar.html)
11:21:53	4688/4688	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/faq/faq.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/faq/faq.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_faq.html)
